Name,Interval,#,Id,Width (µm),Height (µm),Diameter (µm),Aspect Ratio,Area (µm²),Perimeter (µm),Eccentricity,Circularity,Solidity,Identification,Notes,Match Type,Quality,Is Valid
LF_03_1-2,28,A28,645,428,339.7808054,1.508022725,90675,4835.584369,0.611308232,0.048730346,0.433229814,Polyurethane (PU),,Auto,0.847016161,true
LF_03_1-2,29,A29,395,598,337.7842191,0.661337533,89612.5,3972.53351,0.749207389,0.071358107,0.471489642,Alkyd Varnish,,Auto,0.815540627,true
LF_03_1-2,30,A30,345,848,335.3014342,0.406878924,88300,4110.60963,0.713288742,0.065668651,0.383787895,Alkyd Varnish,,Auto,0.874293304,true
LF_03_1-2,31,A31,706,410,329.6769792,1.720484243,85362.5,4411.234083,0.723244671,0.055126038,0.409020125,Alkyd Varnish,,Auto,0.855763204,true
LF_03_1-2,32,A32,552,319,323.0693605,1.730046869,81975,3894.751766,0.751760233,0.067909686,0.589324227,Natural Polyamide,,Auto,0.81206538,true
LF_03_1-2,33,A33,569,378,322.0084555,1.506543766,81437.5,3023.416637,0.67390577,0.111953661,0.533186022,Polyurethane (PU),,Auto,0.800171458,true
LF_03_1-2,34,A34,280,735,319.7516778,0.381050321,80300,3122.203434,0.811179896,0.103514935,0.529203394,Polyethylene (PE),,Auto,0.784694419,true
LF_03_1-2,35,A35,429,485,318.0047969,0.884401826,79425,3870.60963,0.725937184,0.06662057,0.480381039,Polyethylene Chlorinated,,Auto,0.739621877,true
LF_03_1-2,36,A36,298,580,305.314674,0.514263389,73212.5,2568.8582,0.878293374,0.139416712,0.606251941,Natural Polyamide,,Auto,0.664747114,true
LF_03_1-2,37,A37,384,315,302.1971316,1.219632961,71725,2088.944424,0.714339184,0.20655069,0.7611089,Cellulosic,,Auto,0.717619713,true
LF_03_1-2,38,A38,268,668,301.5908652,0.401741275,71437.5,3184.421689,0.733803164,0.088526841,0.553671769,Alkyd Varnish,,Auto,0.798942436,true
LF_03_1-2,39,A39,500,293,298.5677203,1.708108179,70012.5,3050.279554,0.461676933,0.094559717,0.578197584,Polyethylene (PE),,Auto,0.783011593,true
LF_03_1-2,40,A40,151,308,183.7219003,0.489368364,26510.12276,1404.346092,0.89282035,0.168916978,0.697980747,Polyurethane (PU),,Auto,0.692489311,true
LF_03_1-2,41,A41,258,192,194.8702654,1.343464393,29825.03999,1593.652769,0.696300472,0.147571841,0.667930419,Natural Polyamide,,Auto,0.689910065,true
LF_03_1-2,42,A42,449,280,297.6868696,1.604242797,69600,2475.929267,0.676162608,0.142673277,0.645191194,Polyethylene (PE),,Auto,0.836864712,true
LF_03_1-2,43,A43,563,254,297.3926729,2.222222373,69462.5,2516.431794,0.629869205,0.13784466,0.647518061,Cellulosic,,Auto,0.714681337,true
LF_03_1-2,44,A44,284,503,296.3204045,0.565669964,68962.5,2884.421689,0.80217465,0.104161052,0.570409429,Cellulosic,,Auto,0.743197818,true
LF_03_1-2,45,A45,408,432,295.7559073,0.945750471,68700,2330.365778,0.691400934,0.158971186,0.579013906,Polyethylene (PE),,Auto,0.727867624,true
LF_03_1-2,46,A46,407,329,286.822576,1.238674026,64612.5,2095.304815,0.829872778,0.184940483,0.650106905,Polyamide (PA),,Auto,0.677212995,true
LF_03_1-2,47,A47,522,320,286.2115463,1.629857076,64337.5,2996.137418,0.586368356,0.090063867,0.547494947,Cellulosic,,Auto,0.784603839,true
LF_03_1-2,48,A48,439,269,285.1809529,1.632668059,63875,1541.959581,0.786200219,0.337594061,0.747731929,Polypropylene (PP),,Auto,0.812653045,true
LF_03_1-2,49,A49,299,491,283.6981754,0.610195524,63212.5,2603.000335,0.742154544,0.117236915,0.528974895,Polybutadiene,,Auto,0.61028941,true
LF_03_1-2,50,A50,223,591,283.0241736,0.37657573,62912.5,1964.299763,0.896333946,0.204894962,0.697961448,Cellulosic,,Auto,0.876255271,true
LF_03_1-2,51,A51,290,125,170.1959136,2.316861695,22750.35294,1208.364515,0.485620601,0.195795216,0.843627024,Polyethylene Terephthalate (PET),,Auto,0.647131346,true
LF_03_1-2,52,A52,288,441,277.63058,0.652767386,60537.5,2918.563824,0.813125963,0.08930915,0.516972673,Acrylates,,Auto,0.749059102,true
LF_03_1-2,53,A53,604,207,276.8268504,2.917322995,60187.5,2001.873357,0.879476962,0.188730882,0.64114514,Cellulosic,,Auto,0.754583677,true
LF_03_1-2,54,A54,294,677,276.6543188,0.434296049,60112.5,4267.386323,0.823077949,0.041481145,0.399186519,Cellulosic,,Auto,0.73081063,true
LF_03_1-2,55,A55,367,365,274.7493212,1.007040029,59287.5,2543.000335,0.730104802,0.115207345,0.616534512,Polyethylene (PE),,Auto,0.730296229,true
LF_03_1-2,56,A56,192,279,220.0219322,0.686529631,38020.8507,984.6023023,0.746542503,0.492844597,0.922229152,Cellulosic,,Auto,0.706188462,true
LF_03_1-2,57,A57,399,244,270.9578846,1.635431893,57662.5,1725.599191,0.627900914,0.243345587,0.729097519,Polyamide (PA),,Auto,0.747118827,true
LF_03_1-2,58,A58,468,223,269.4854366,2.098522209,57037.5,1868.736274,0.602602729,0.205245817,0.69696044,Acrylonitrile Butadiene,,Auto,0.63125971,true
LF_03_1-2,59,A59,195,298,175.2949254,0.654478976,24133.95893,2130.48876,0.67682296,0.066815918,0.573830164,Alkyd Varnish,,Auto,0.853941777,true
LF_03_1-2,60,A60,269,493,268.0345898,0.544617543,56425,2845.634892,0.773847918,0.087563493,0.572116603,Polyamide (PA),,Auto,0.783277269,true
LF_03_1-2,61,A61,226,529,267.4401455,0.427980009,56175,2250.660154,0.925738599,0.139358384,0.566994701,Polyurethane (PU),,Auto,0.724386222,true
LF_03_1-2,62,A62,151,237,156.212962,0.637889675,19165.67043,1437.620403,0.795905031,0.11653206,0.682546236,Polyurethane (PU),,Auto,0.789964999,true
LF_03_1-2,63,A63,425,300,265.0190114,1.416666667,55162.5,2658.8582,0.581791476,0.098053579,0.555513595,Alkyd Varnish,,Auto,0.812848809,true
LF_03_1-2,64,A64,194,195,189.1999297,0.998746892,28114.59442,913.569052,0.700381157,0.423310391,0.899509722,Silica,,Auto,0.744984298,true
LF_03_1-2,65,A65,303,523,257.0315484,0.579171085,51887.5,2176.015492,0.822735455,0.137704662,0.510138872,Polyethylene (PE),,Auto,0.671326621,true
LF_03_1-2,66,A66,348,437,256.1631961,0.795519986,51537.5,3169.274501,0.633835361,0.064478288,0.470877113,Alkyd Varnish,,Auto,0.821993365,true
LF_03_1-2,67,A67,294,385,254.5426827,0.763636453,50887.5,2554.005387,0.751330533,0.098034144,0.545052885,Alkyd Varnish,,Auto,0.851045702,true
LF_03_1-2,68,A68,333,206,192.3651772,1.615700864,29063.15748,1910.905091,0.592503522,0.100017138,0.641069438,Rubber,,Auto,0.696404964,true
LF_03_1-2,69,A69,136,244,144.9473813,0.558035722,16501.01383,1898.900906,0.717749001,0.057506361,0.651682623,Alkyd Varnish,,Auto,0.895401722,true
LF_03_1-2,70,A70,195,203,188.0224997,0.960239166,27765.75746,823.0081679,0.693577599,0.515123187,0.933947266,Cellulosic,,Auto,0.628273264,true
LF_03_1-2,71,A71,256,182,152.5080509,1.408408408,18267.34466,1313.981699,0.529697857,0.132955606,0.676017293,Alkyd Varnish,,Auto,0.775534704,true
LF_03_1-2,72,A72,385,317,244.7893708,1.214285667,47062.5,2158.441898,0.70845644,0.126941648,0.545020266,Silica,,Auto,0.660937522,true
LF_03_1-2,73,A73,403,249,244.4640692,1.621034902,46937.5,2198.441898,0.554567582,0.122039335,0.547535725,Alkyd Varnish,,Auto,0.847080937,true
LF_03_1-2,74,A74,211,98,126.1169484,2.15,12492.13845,925.6961265,0.797810352,0.183193373,0.706957026,Alkyd Varnish,,Auto,0.86291551,true
LF_03_1-2,75,A75,443,291,239.9630355,1.522460977,45225,2562.792184,0.658885673,0.086528995,0.475802209,Alkyd Varnish,,Auto,0.788383249,true
LF_03_1-2,76,A76,140,152,132.9982368,0.918850906,13892.53975,834.1770995,0.742779509,0.250885167,0.803248399,Alkyd Varnish,,Auto,0.793448226,true
LF_03_1-2,77,A77,147,210,142.2789855,0.698701299,15899.05827,1601.450204,0.704046643,0.077903037,0.646219462,Cellulosic,,Auto,0.736641997,true
LF_03_1-2,78,A78,520,182,235.916264,2.8496599,43712.5,2071.873357,0.753626018,0.12796438,0.599211789,Alkyd Varnish,,Auto,0.796870037,true
LF_03_1-2,79,A79,324,353,233.9516722,0.916075578,42987.5,2185.01044,0.732451779,0.113147515,0.488494318,Polypropylene (PP),,Auto,0.837441468,true
LF_03_1-2,80,A80,276,153,168.9756635,1.804944036,22425.29693,1630.476263,0.638448656,0.106003232,0.732799402,Polyurethane (PU),,Auto,0.767429274,true
LF_03_1-2,81,A81,191,123,131.5338391,1.555555556,13588.29209,775.6772016,0.392168775,0.283800191,0.808259144,Polyethylene (PE),,Auto,0.682158432,true
LF_03_1-2,82,A82,125,185,149.4863756,0.676205951,17550.64597,747.955257,0.741362149,0.394231872,0.885179049,Polybutadiene,,Auto,0.618872691,true
LF_03_1-2,83,A83,171,432,197.9104415,0.396464631,30762.90162,3090.640422,0.769416593,0.040470652,0.497944228,Alkyd Varnish,,Auto,0.798957898,true
LF_03_1-2,84,A84,134,184,145.9142153,0.7281097,16721.8795,994.8905856,0.849046066,0.212297222,0.770979812,Silica,,Auto,0.672207406,true
LF_03_1-2,85,A85,207,120,136.7280003,1.714977148,14682.66215,1064.149244,0.571217988,0.1629332,0.653173764,Polymethylmethacrylate (PMMA),,Auto,0.776386031,true
LF_03_1-2,86,A86,212,541,226.2041428,0.39215691,40187.5,2162.584034,0.787941725,0.107982871,0.471753485,Acrylonitrile Butadiene,,Auto,0.666660624,true
LF_03_1-2,87,A87,462,233,225.3582533,1.980943684,39887.5,2818.563824,0.532541493,0.063094417,0.476766771,Alkyd Varnish,,Auto,0.778342536,true
LF_03_1-2,88,A88,340,277,224.4382755,1.231231329,39562.5,2054.299763,0.619713515,0.117805606,0.596719457,Cellulosic,,Auto,0.849599343,true
LF_03_1-2,89,A89,147,245,161.727625,0.600840404,20542.73666,949.5213001,0.817786098,0.286324651,0.790660557,Polyethylene Terephthalate (PET),,Auto,0.753770806,true
LF_03_1-2,90,A90,257,205,221.763111,1.254170666,38625,856.6904676,0.600892602,0.661348674,0.908022333,Rubber,,Auto,0.673853875,true
LF_03_1-2,91,A91,164,144,124.7181959,1.144107373,12216.57657,772.8802676,0.736321157,0.257001079,0.727728295,Cellulosic,,Auto,0.709567666,true
LF_03_1-2,92,A92,376,243,220.6839654,1.54588223,38250,1705.096664,0.483863109,0.165326813,0.559619605,Alkyd Varnish,,Auto,0.820285405,true
LF_03_1-2,93,A93,113,194,126.964901,0.584023495,12660.686,731.0695677,0.712556409,0.297680023,0.817124878,Alkyd Varnish,,Auto,0.775482225,true
LF_03_1-2,94,A94,466,233,220.4314046,2.001123657,38162.5,2275.01044,0.761508409,0.092657354,0.414978932,Silica,,Auto,0.714481794,true
LF_03_1-2,95,A95,169,103,105.0311124,1.634914911,8664.146993,818.5916315,0.678508974,0.162480436,0.672787498,Polyvinylchloride (PVC),,Auto,0.79793302,true
LF_03_1-2,96,A96,207,140,141.7105696,1.478705374,15772.27603,975.4725461,0.802153868,0.208292739,0.738292529,Polyurethane (PU),,Auto,0.826074203,true
LF_03_1-2,97,A97,184,175,144.7422574,1.055037387,16454.3437,1093.13931,0.650362391,0.17303717,0.666105091,Polypropylene (PP),,Auto,0.891857822,true
LF_03_1-2,98,A98,201,176,168.0334054,1.140565312,22175.89411,920.079561,0.569636594,0.329185151,0.798391455,Polypropylene (PP),,Auto,0.864103809,true
LF_03_1-2,99,A99,244,387,212.8273873,0.629565267,35575,2223.797237,0.538595943,0.090399161,0.441103534,Cellulosic,,Auto,0.72725092,true
LF_03_1-2,100,A100,175,198,127.2641415,0.882900865,12720.43567,1658.243602,0.65813519,0.05813199,0.52487489,Alkyd Varnish,,Auto,0.788104978,true
LF_03_1-2,101,A101,157,135,115.7808615,1.162230326,10528.42565,961.9129584,0.537606617,0.14298871,0.679762396,Alkyd Varnish,,Auto,0.813810146,true
LF_03_1-2,102,A102,98,136,94.73764593,0.72170537,7049.122527,906.3876814,0.747596197,0.107824371,0.675107828,Polyurethane (PU),,Auto,0.782572601,true
LF_03_1-2,103,A103,187,160,149.1930194,1.167353413,17481.82981,920.6862232,0.758677241,0.259163277,0.781615077,Cellulosic,,Auto,0.715516569,true
LF_03_1-2,104,A104,197,559,208.6738901,0.352093306,34200,2646.639944,0.569560228,0.061354475,0.424581006,Polyurethane (PU),,Auto,0.837992298,true
LF_03_1-2,105,A105,580,182,207.3348744,3.185230986,33762.5,2205.01044,0.441385773,0.087261598,0.414263804,Polyvinylchloride (PVC),,Auto,0.7611097,true
LF_03_1-2,106,A106,161,230,152.8470525,0.700712589,18348.64581,1842.1756,0.683461471,0.067944113,0.601188244,Natural Polyamide,,Auto,0.7947462,true
LF_03_1-2,107,A107,201,144,129.0244811,1.400808972,13074.77197,1412.682097,0.630907645,0.082329429,0.615832657,Cellulosic,,Auto,0.772655013,true
LF_03_1-2,108,A108,124,180,120.1381503,0.68932602,11335.78925,938.0329876,0.545466575,0.161892006,0.68445992,Polyethylene (PE),,Auto,0.769525699,true
LF_03_1-2,109,A109,264,161,157.2152431,1.635135135,19412.39789,1998.678443,0.79085376,0.061066523,0.568261123,Polyurethane (PU),,Auto,0.782960984,true
LF_03_1-2,110,A110,233,436,203.1474261,0.534265693,32412.5,2089.446951,0.87656846,0.093295285,0.478236813,Polyurethane (PU),,Auto,0.77466626,true
LF_03_1-2,111,A111,243,119,136.2968709,2.044774366,14590.21367,1010.827534,0.655799313,0.179439227,0.700041362,Polyamide (PA),,Auto,0.801971395,true
LF_03_1-2,112,A112,152,146,106.7335104,1.037313441,8947.289052,836.0479903,0.348525337,0.160856612,0.63204645,Polyurethane (PU),,Auto,0.733329746,true
LF_03_1-2,113,A113,206,389,201.1792783,0.528426579,31787.5,1524.888514,0.788108939,0.171786903,0.501478998,Polypropylene (PP),,Auto,0.934158209,true
LF_03_1-2,114,A114,418,376,200.8625851,1.110244444,31687.5,2353.294711,0.6956522,0.071902701,0.29964539,Chitin,,Auto,0.713662734,true
LF_03_1-2,115,A115,156,137,125.6592048,1.143426295,12401.62217,833.8123235,0.810338529,0.224156708,0.727473256,Polyurethane (PU),,Auto,0.841904142,true
LF_03_1-2,116,A116,193,131,142.3188824,1.468435608,15907.97613,850.8303047,0.727067901,0.276146088,0.769214184,Natural Polyamide,,Auto,0.758376752,true
LF_03_1-2,117,A117,164,251,157.8615152,0.653604083,19572.32485,1649.771413,0.6165165,0.090365932,0.629708444,Polyamide (PA),,Auto,0.742697399,true
LF_03_1-2,118,A118,160,118,121.3995723,1.357054094,11575.08517,739.7930459,0.71928419,0.265774659,0.790735927,Polyurethane (PU),,Auto,0.8222847,true
LF_03_1-2,119,A119,187,369,199.9492978,0.507795116,31400,1931.665206,0.793521006,0.105748885,0.596391263,Alkyd Varnish,,Auto,0.818502374,true
LF_03_1-2,120,A120,538,219,199.7502046,2.456420499,31337.5,2253.294711,0.381912498,0.077560074,0.389830508,Polyvinylchloride (PVC),,Auto,0.785581138,true
LF_03_1-2,121,A121,106,159,120.5729093,0.668280873,11417.9822,574.320945,0.802261782,0.43500066,0.901972526,Silica,,Auto,0.770474321,true
LF_03_1-2,122,A122,240,117,133.2370691,2.050316823,13942.47976,1175.528581,0.789457216,0.126789562,0.622447829,Alkyd Varnish,,Auto,0.817106968,true
LF_03_1-2,123,A123,166,111,115.6557552,1.491476807,10505.68511,837.8452795,0.779138019,0.188064398,0.698455518,Polyethylene (PE),,Auto,0.77897017,true
LF_03_1-2,124,A124,240,230,186.7115045,1.047505945,27379.91138,2153.939756,0.401683204,0.074160867,0.577868261,Polyurethane (PU),,Auto,0.853055474,true
LF_03_1-2,125,A125,139,104,110.4403975,1.337752683,9579.565334,731.224557,0.718809392,0.225140762,0.770256704,Alkyd Varnish,,Auto,0.812278575,true
LF_03_1-2,126,A126,262,125,166.6548865,2.089255733,21813.53173,761.3144603,0.607955979,0.472941792,0.903496082,Polypropylene (PP),,Auto,0.872932649,true
LF_03_1-2,127,A127,183,541,196.4157789,0.33749028,30300,2286.223643,0.8768325,0.07284757,0.393059835,Cellulosic,,Auto,0.748814072,true
LF_03_1-2,128,A128,469,168,195.6444832,2.796839869,30062.5,1931.16268,0.684792283,0.101297153,0.514548567,Polyurethane (PU),,Auto,0.786648194,true
LF_03_1-2,129,A129,136,213,111.7943539,0.639378987,9815.888627,1321.956821,0.848333098,0.070583785,0.493919677,Alkyd Varnish,,Auto,0.729746304,true
LF_03_1-2,130,A130,171,185,149.7355608,0.920588235,17609.20658,887.111336,0.680821056,0.281185806,0.847279931,Polyurethane (PU),,Auto,0.861529122,true
LF_03_1-2,131,A131,204,134,133.759443,1.525765969,14052.02081,929.9576735,0.533130664,0.204184271,0.710299542,Polyethylene (PE),,Auto,0.723645851,true
LF_03_1-2,132,A132,161,214,152.0407674,0.753463456,18155.57414,1228.321124,0.557684368,0.151215396,0.717578777,Polymethylmethacrylate (PMMA),,Auto,0.665191482,true
LF_03_1-2,133,A133,304,324,231.0409603,0.937710425,41924.49533,3256.947776,0.595760277,0.049665649,0.515903005,Polyethylene (PE),,Auto,0.810396773,true
LF_03_1-2,134,A134,88,142,91.31390945,0.619230769,6548.830574,563.6811809,0.555795207,0.259004045,0.701597108,Cellulosic,,Auto,0.635112142,true
LF_03_1-2,135,A135,131,166,138.6835653,0.790163934,15105.66598,699.8986318,0.720865887,0.387506911,0.893067723,Alkyd Varnish,,Auto,0.815694448,true
LF_03_1-2,136,A136,131,151,121.2326614,0.870724095,11543.27813,752.0524123,0.722856714,0.256473682,0.817472765,Cellulosic,,Auto,0.790166514,true
LF_03_1-2,137,A137,141,162,124.746264,0.871049298,12222.07592,997.2358468,0.670909073,0.154439746,0.730598029,Polyethylene Terephthalate (PET),,Auto,0.791579005,true
LF_03_1-2,138,A138,164,148,133.9135674,1.110428174,14084.42237,797.9829651,0.56020448,0.277946791,0.761389384,Polypropylene (PP),,Auto,0.898891801,true
LF_03_1-2,139,A139,126,188,139.5005805,0.672406855,15284.17182,682.6935616,0.701227912,0.412097672,0.893865772,Polypropylene (PP),,Auto,0.822091116,true
LF_03_1-2,140,A140,123,102,94.50364398,1.203208556,7014.342872,742.777069,0.634127401,0.159764351,0.664147598,Cellulosic,,Auto,0.852065553,true
LF_03_1-2,141,A141,166,88,91.32012657,1.894409938,6549.72236,658.0198395,0.750207343,0.190088034,0.670444864,Natural Polyamide,,Auto,0.750659807,true
LF_03_1-2,142,A142,177,255,185.3686926,0.692982425,26987.5,897.9036707,0.732045838,0.420642379,0.814102564,Alkyd Varnish,,Auto,0.766570623,true
LF_03_1-2,143,A143,142,99,108.8794795,1.436629437,9310.691851,662.5044683,0.696779904,0.266571794,0.811669129,Polyurethane (PU),,Auto,0.787253312,true
LF_03_1-2,144,A144,103,176,111.8823437,0.585526271,9831.346251,839.1776005,0.75060155,0.175434535,0.735985936,Polyurethane (PU),,Auto,0.815632725,true
LF_03_1-2,145,A145,120,301,108.5539692,0.397999872,9255.103857,1222.923747,0.635260258,0.077766473,0.423985129,Polyethylene (PE),,Auto,0.889856492,true
LF_03_1-2,146,A146,278,100,136.4287109,2.779971679,14618.45356,1245.348507,0.749249625,0.118448479,0.606704007,Cellulosic,,Auto,0.783279924,true
LF_03_1-2,147,A147,101,271,145.3105351,0.374227541,16583.8013,885.8565096,0.710942272,0.265562769,0.809250274,Silica,,Auto,0.675377279,true
LF_03_1-2,148,A148,132,105,94.45757541,1.253308197,7007.505846,697.6950648,0.69257477,0.180901443,0.671389716,Polyurethane (PU),,Auto,0.872129823,true
LF_03_1-2,149,A149,132,156,134.4375356,0.846689969,14194.8552,770.7314977,0.703555617,0.300285675,0.809109085,Natural Polyamide,,Auto,0.761513299,true
LF_03_1-2,150,A150,96,240,132.8309411,0.40092757,13857.61146,988.5123685,0.731027858,0.178210804,0.761201463,Cellulosic,,Auto,0.752601932,true
LF_03_1-2,151,A151,140,102,111.12625,1.37701384,9698.916028,502.8039222,0.639918875,0.482098466,0.915628332,Polybutadiene,,Auto,0.655690882,true
LF_03_1-2,152,A152,119,227,104.1444985,0.522866687,8518.488611,1155.207196,0.730173207,0.080214456,0.479462254,Alkyd Varnish,,Auto,0.864342337,true
LF_03_1-2,153,A153,161,137,133.7113311,1.170634921,14041.9139,951.5792801,0.559885204,0.194870552,0.730139961,Polypropylene (PP),,Auto,0.858827386,true
LF_03_1-2,154,A154,198,370,178.5461708,0.535508721,25037.5,1561.457055,0.839050157,0.129044868,0.493228269,Polyethylene (PE),,Auto,0.749899063,true
LF_03_1-2,155,A155,118,134,124.0945174,0.882711035,12094.69915,586.2609304,0.659942687,0.442204368,0.907169374,Natural Polyamide,,Auto,0.84812412,true
LF_03_1-2,156,A156,248,88,108.6620004,2.811239525,9273.534101,1059.919797,0.805389682,0.103731135,0.591358001,Natural Polyamide,,Auto,0.772978115,true
LF_03_1-2,157,A157,136,206,133.6115146,0.66313,14020.95693,1224.256068,0.790576436,0.11755551,0.65035505,Polyurethane (PU),,Auto,0.83484592,true
LF_03_1-2,158,A158,149,233,134.8725039,0.638731139,14286.85779,1583.045104,0.63829065,0.071640731,0.465187071,Cellulosic,,Auto,0.683873861,true
LF_03_1-2,159,A159,97,163,104.2806933,0.590778108,8540.783262,786.3302609,0.796596117,0.173579162,0.743665071,Polyvinyl alcohol,,Auto,0.831852932,true
LF_03_1-2,160,A160,127,245,128.1310886,0.51893096,12894.33394,1147.893534,0.647055368,0.122971808,0.607236101,Cellulosic,,Auto,0.754454531,true
LF_03_1-2,161,A161,382,164,175.761129,2.324663759,24262.5,1438.319972,0.85993513,0.147378588,0.544154752,Polyamide (PA),,Auto,0.759239169,true
LF_03_1-2,162,A162,93,157,93.70831135,0.59375,6896.77575,560.9484464,0.70948022,0.275429257,0.745521441,Polyurethane (PU),,Auto,0.815368876,true
LF_03_1-2,163,A163,134,106,102.1085042,1.272267252,8188.676418,622.8065455,0.528907728,0.265287775,0.764419408,Silica,,Auto,0.801917942,true
LF_03_1-2,164,A164,230,165,135.4947572,1.390128108,14418.99076,1432.916585,0.703604363,0.088247601,0.525223869,Alkyd Varnish,,Auto,0.81072277,true
LF_03_1-2,165,A165,94,148,105.3980344,0.63558576,8724.788442,751.8426258,0.554161201,0.193959422,0.731859665,Polyamide (PA),,Auto,0.762956317,true
LF_03_1-2,166,A166,141,98,98.3637137,1.437875359,7599.057234,667.4274746,0.675241884,0.214368722,0.757134183,Polypropylene (PP),,Auto,0.897073121,true
LF_03_1-2,167,A167,204,128,142.2410731,1.597131273,15890.58631,869.7645716,0.742289823,0.263965008,0.764685687,Polyamide (PA),,Auto,0.709901409,true
LF_03_1-2,168,A168,201,107,132.587809,1.869128822,13806.92829,699.3694643,0.542510194,0.354726473,0.800817248,Natural Polyamide,,Auto,0.665435967,true
LF_03_1-2,169,A169,123,142,106.8336402,0.86206905,8964.084355,876.8684476,0.645201731,0.146503133,0.647266522,Polytetrafluoroethylene (PTFE),,Auto,0.637964378,true
